province_code,province_name_cn,year,value,unit,indicator_key,indicator_label_cn,status,missing_reason,lineage_source_type,lineage_origin,lineage_ruling,lineage_is_demo
ANHUI,安徽,2024,82694.0,元,gdp_percapita,人均地区生产总值,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/57296.html,knife_665_y2024_5incremental,false
ANHUI,安徽,2024,4016.1,亿元,fixed_asset,固定资产投资,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/57296.html,knife_665_y2024_5incremental,false
ANHUI,安徽,2024,24087.7,亿元,retail,社会消费品零售总额,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/57296.html,knife_665_y2024_5incremental,false
ANHUI,安徽,2024,8648.5,亿元,trade,进出口总额,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/57296.html,knife_665_y2024_5incremental,false
BEIJING,北京,2024,228000.0,元,gdp_percapita,人均地区生产总值,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/57258.html,knife_665_y2024_5incremental,false
BEIJING,北京,2024,6372.7,亿元,fiscal_rev,一般公共预算收入,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/57258.html,knife_665_y2024_5incremental,false
BEIJING,北京,2024,14092.4,亿元,fixed_asset,固定资产投资,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/57258.html,knife_665_y2024_5incremental,false
BEIJING,北京,2024,14092.4,亿元,retail,社会消费品零售总额,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/57258.html,knife_665_y2024_5incremental,false
BEIJING,北京,2024,36083.5,亿元,trade,进出口总额,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/57258.html,knife_665_y2024_5incremental,false
CHONGQING,重庆,2024,100889.0,元,gdp_percapita,人均地区生产总值,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/57604.html,knife_665_y2024_5incremental,false
CHONGQING,重庆,2024,2595.4,亿元,fiscal_rev,一般公共预算收入,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/57604.html,knife_665_y2024_5incremental,false
CHONGQING,重庆,2024,25168.51,亿元,fixed_asset,固定资产投资,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/57604.html,knife_665_y2024_5incremental,false
CHONGQING,重庆,2024,16190.41,亿元,retail,社会消费品零售总额,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/57604.html,knife_665_y2024_5incremental,false
CHONGQING,重庆,2024,7154.16,亿元,trade,进出口总额,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/57604.html,knife_665_y2024_5incremental,false
FUJIAN,福建,2024,137920.0,元,gdp_percapita,人均地区生产总值,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/57209.html,knife_665_y2024_5incremental,false
FUJIAN,福建,2024,3614.64,亿元,fiscal_rev,一般公共预算收入,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/57209.html,knife_665_y2024_5incremental,false
FUJIAN,福建,2024,19898.5,亿元,trade,进出口总额,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/57209.html,knife_665_y2024_5incremental,false
GANSU,甘肃,2024,52825.0,元,gdp_percapita,人均地区生产总值,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/57196.html,knife_665_y2024_5incremental,false
GANSU,甘肃,2024,1051.4,亿元,fiscal_rev,一般公共预算收入,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/57196.html,knife_665_y2024_5incremental,false
GANSU,甘肃,2024,1051.4,亿元,fixed_asset,固定资产投资,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/57196.html,knife_665_y2024_5incremental,false
GANSU,甘肃,2024,4133.2,亿元,retail,社会消费品零售总额,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/57196.html,knife_665_y2024_5incremental,false
GANSU,甘肃,2024,615.4,亿元,trade,进出口总额,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/57196.html,knife_665_y2024_5incremental,false
GUANGDONG,广东,2024,111146.0,元,gdp_percapita,人均地区生产总值,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/57657.html,knife_665_y2024_5incremental,false
GUANGDONG,广东,2024,13533.27,亿元,fiscal_rev,一般公共预算收入,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/57657.html,knife_665_y2024_5incremental,false
GUANGDONG,广东,2024,11197.97,亿元,fixed_asset,固定资产投资,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/57657.html,knife_665_y2024_5incremental,false
GUANGDONG,广东,2024,45029.18,亿元,retail,社会消费品零售总额,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/57657.html,knife_665_y2024_5incremental,false
GUANGDONG,广东,2024,91126.4,亿元,trade,进出口总额,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/57657.html,knife_665_y2024_5incremental,false
GUANGXI,广西,2024,57071.0,元,gdp_percapita,人均地区生产总值,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/58355.html,knife_665_y2024_5incremental,false
GUANGXI,广西,2024,1837.32,亿元,fiscal_rev,一般公共预算收入,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/58355.html,knife_665_y2024_5incremental,false
GUANGXI,广西,2024,1163.02,亿元,fixed_asset,固定资产投资,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/58355.html,knife_665_y2024_5incremental,false
GUANGXI,广西,2024,3978.19,亿元,trade,进出口总额,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/58355.html,knife_665_y2024_5incremental,false
HEBEI,河北,2024,64352.0,元,gdp_percapita,人均地区生产总值,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/59037.html,knife_665_y2024_5incremental,false
HEBEI,河北,2024,4310.0,亿元,fiscal_rev,一般公共预算收入,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/59037.html,knife_665_y2024_5incremental,false
HEBEI,河北,2024,6150.0,亿元,fixed_asset,固定资产投资,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/59037.html,knife_665_y2024_5incremental,false
HEBEI,河北,2024,15869.4,亿元,retail,社会消费品零售总额,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/59037.html,knife_665_y2024_5incremental,false
HEBEI,河北,2024,6150.0,亿元,trade,进出口总额,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/59037.html,knife_665_y2024_5incremental,false
HEILONGJIANG,黑龙江,2024,1452.0,亿元,fiscal_rev,一般公共预算收入,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/59289.html,knife_665_y2024_5incremental,false
HEILONGJIANG,黑龙江,2024,515.8,亿元,fixed_asset,固定资产投资,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/59289.html,knife_665_y2024_5incremental,false
HEILONGJIANG,黑龙江,2024,5738.9,亿元,retail,社会消费品零售总额,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/59289.html,knife_665_y2024_5incremental,false
HEILONGJIANG,黑龙江,2024,3122.8,亿元,trade,进出口总额,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/59289.html,knife_665_y2024_5incremental,false
HENAN,河南,2024,64888.0,元,gdp_percapita,人均地区生产总值,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/58132.html,knife_665_y2024_5incremental,false
HENAN,河南,2024,4398.91,亿元,fiscal_rev,一般公共预算收入,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/58132.html,knife_665_y2024_5incremental,false
HENAN,河南,2024,3908.41,亿元,fixed_asset,固定资产投资,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/58132.html,knife_665_y2024_5incremental,false
HENAN,河南,2024,27596.69,亿元,retail,社会消费品零售总额,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/58132.html,knife_665_y2024_5incremental,false
HENAN,河南,2024,8201.71,亿元,trade,进出口总额,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/58132.html,knife_665_y2024_5incremental,false
HUBEI,湖北,2024,102832.0,元,gdp_percapita,人均地区生产总值,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/57472.html,knife_665_y2024_5incremental,false
HUBEI,湖北,2024,3937.05,亿元,fiscal_rev,一般公共预算收入,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/57472.html,knife_665_y2024_5incremental,false
HUBEI,湖北,2024,4296.52,亿元,fixed_asset,固定资产投资,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/57472.html,knife_665_y2024_5incremental,false
HUBEI,湖北,2024,25276.7,亿元,retail,社会消费品零售总额,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/57472.html,knife_665_y2024_5incremental,false
HUBEI,湖北,2024,7058.4,亿元,trade,进出口总额,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/57472.html,knife_665_y2024_5incremental,false
HUNAN,湖南,2024,81225.0,元,gdp_percapita,人均地区生产总值,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/57486.html,knife_665_y2024_5incremental,false
HUNAN,湖南,2024,3448.9,亿元,fiscal_rev,一般公共预算收入,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/57486.html,knife_665_y2024_5incremental,false
HUNAN,湖南,2024,3350.6,亿元,fixed_asset,固定资产投资,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/57486.html,knife_665_y2024_5incremental,false
HUNAN,湖南,2024,7886.3,亿元,retail,社会消费品零售总额,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/57486.html,knife_665_y2024_5incremental,false
JIANGSU,江苏,2024,160694.0,元,gdp_percapita,人均地区生产总值,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/57215.html,knife_665_y2024_5incremental,false
JIANGSU,江苏,2024,10038.2,亿元,fiscal_rev,一般公共预算收入,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/57215.html,knife_665_y2024_5incremental,false
JIANGSU,江苏,2024,10.0,亿元,fixed_asset,固定资产投资,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/57215.html,knife_665_y2024_5incremental,false
JIANGSU,江苏,2024,44922.1,亿元,retail,社会消费品零售总额,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/57215.html,knife_665_y2024_5incremental,false
JIANGXI,江西,2024,75862.0,元,gdp_percapita,人均地区生产总值,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/57884.html,knife_665_y2024_5incremental,false
JIANGXI,江西,2024,3066.6,亿元,fiscal_rev,一般公共预算收入,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/57884.html,knife_665_y2024_5incremental,false
JIANGXI,江西,2024,2024.1,亿元,fixed_asset,固定资产投资,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/57884.html,knife_665_y2024_5incremental,false
JIANGXI,江西,2024,4707.5,亿元,trade,进出口总额,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/57884.html,knife_665_y2024_5incremental,false
JILIN,吉林,2024,1191.39,亿元,fiscal_rev,一般公共预算收入,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/57522.html,knife_665_y2024_5incremental,false
JILIN,吉林,2024,640.53,亿元,fixed_asset,固定资产投资,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/57522.html,knife_665_y2024_5incremental,false
JILIN,吉林,2024,4295.94,亿元,retail,社会消费品零售总额,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/57522.html,knife_665_y2024_5incremental,false
JILIN,吉林,2024,1764.1,亿元,trade,进出口总额,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/57522.html,knife_665_y2024_5incremental,false
NEI_MENGGU,内蒙古,2024,110011.0,元,gdp_percapita,人均地区生产总值,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/58092.html,knife_665_y2024_5incremental,false
NEI_MENGGU,内蒙古,2024,3150.3,亿元,fiscal_rev,一般公共预算收入,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/58092.html,knife_665_y2024_5incremental,false
NEI_MENGGU,内蒙古,2024,937.4,亿元,fixed_asset,固定资产投资,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/58092.html,knife_665_y2024_5incremental,false
NEI_MENGGU,内蒙古,2024,5615.3,亿元,retail,社会消费品零售总额,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/58092.html,knife_665_y2024_5incremental,false
NEI_MENGGU,内蒙古,2024,2073.6,亿元,trade,进出口总额,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/58092.html,knife_665_y2024_5incremental,false
NINGXIA,NINGXIA,2024,75484.0,元,gdp_percapita,人均地区生产总值,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/60392.html,knife_665_y2024_5incremental,false
NINGXIA,NINGXIA,2024,516.53,亿元,fiscal_rev,一般公共预算收入,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/60392.html,knife_665_y2024_5incremental,false
NINGXIA,NINGXIA,2024,195.9,亿元,fixed_asset,固定资产投资,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/60392.html,knife_665_y2024_5incremental,false
NINGXIA,NINGXIA,2024,1418.82,亿元,retail,社会消费品零售总额,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/60392.html,knife_665_y2024_5incremental,false
NINGXIA,NINGXIA,2024,206.13,亿元,trade,进出口总额,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/60392.html,knife_665_y2024_5incremental,false
QINGHAI,青海,2024,66568.0,元,gdp_percapita,人均地区生产总值,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/57094.html,knife_665_y2024_5incremental,false
QINGHAI,青海,2024,370.54,亿元,fiscal_rev,一般公共预算收入,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/57094.html,knife_665_y2024_5incremental,false
QINGHAI,青海,2024,981.3,亿元,fixed_asset,固定资产投资,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/57094.html,knife_665_y2024_5incremental,false
QINGHAI,青海,2024,981.3,亿元,retail,社会消费品零售总额,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/57094.html,knife_665_y2024_5incremental,false
QINGHAI,青海,2024,60.0,亿元,trade,进出口总额,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/57094.html,knife_665_y2024_5incremental,false
SHAANXI,陕西,2024,89915.0,元,gdp_percapita,人均地区生产总值,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/57236.html,knife_665_y2024_5incremental,false
SHAANXI,陕西,2024,3393.1,亿元,fiscal_rev,一般公共预算收入,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/57236.html,knife_665_y2024_5incremental,false
SHAANXI,陕西,2024,4540.74,亿元,fixed_asset,固定资产投资,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/57236.html,knife_665_y2024_5incremental,false
SHAANXI,陕西,2024,10935.96,亿元,retail,社会消费品零售总额,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/57236.html,knife_665_y2024_5incremental,false
SHAANXI,陕西,2024,4540.74,亿元,trade,进出口总额,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/57236.html,knife_665_y2024_5incremental,false
SHANDONG,山东,2024,7711.5,亿元,fiscal_rev,一般公共预算收入,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/57113.html,knife_665_y2024_5incremental,false
SHANDONG,山东,2024,7544.2,亿元,fixed_asset,固定资产投资,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/57113.html,knife_665_y2024_5incremental,false
SHANDONG,山东,2024,37960.4,亿元,retail,社会消费品零售总额,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/57113.html,knife_665_y2024_5incremental,false
SHANGHAI,上海,2024,8374.17,亿元,fiscal_rev,一般公共预算收入,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/57536.html,knife_665_y2024_5incremental,false
SHANGHAI,上海,2024,267.18,亿元,fixed_asset,固定资产投资,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/57536.html,knife_665_y2024_5incremental,false
SHANGHAI,上海,2024,17940.19,亿元,retail,社会消费品零售总额,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/57536.html,knife_665_y2024_5incremental,false
SHANGHAI,上海,2024,110727.78,亿元,trade,进出口总额,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/57536.html,knife_665_y2024_5incremental,false
SHANXI,山西,2024,73769.0,元,gdp_percapita,人均地区生产总值,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/58259.html,knife_665_y2024_5incremental,false
SHANXI,山西,2024,1670.9,亿元,fixed_asset,固定资产投资,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/58259.html,knife_665_y2024_5incremental,false
SHANXI,山西,2024,8180.5,亿元,retail,社会消费品零售总额,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/58259.html,knife_665_y2024_5incremental,false
SHANXI,山西,2024,1743.8,亿元,trade,进出口总额,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/58259.html,knife_665_y2024_5incremental,false
SICHUAN,四川,2024,77333.0,元,gdp_percapita,人均地区生产总值,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/57219.html,knife_665_y2024_5incremental,false
SICHUAN,四川,2024,5635.1,亿元,fiscal_rev,一般公共预算收入,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/57219.html,knife_665_y2024_5incremental,false
SICHUAN,四川,2024,27709.8,亿元,fixed_asset,固定资产投资,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/57219.html,knife_665_y2024_5incremental,false
SICHUAN,四川,2024,27709.8,亿元,retail,社会消费品零售总额,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/57219.html,knife_665_y2024_5incremental,false
SICHUAN,四川,2024,10457.2,亿元,trade,进出口总额,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/57219.html,knife_665_y2024_5incremental,false
TIANJIN,天津,2024,132143.0,元,gdp_percapita,人均地区生产总值,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/57426.html,knife_665_y2024_5incremental,false
TIANJIN,天津,2024,2133.68,亿元,fiscal_rev,一般公共预算收入,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/57426.html,knife_665_y2024_5incremental,false
TIANJIN,天津,2024,4920.0,亿元,fixed_asset,固定资产投资,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/57426.html,knife_665_y2024_5incremental,false
TIANJIN,天津,2024,8115.6,亿元,trade,进出口总额,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/57426.html,knife_665_y2024_5incremental,false
XINJIANG,新疆,2024,78660.0,元,gdp_percapita,人均地区生产总值,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/57625.html,knife_665_y2024_5incremental,false
XINJIANG,新疆,2024,2408.92,亿元,fiscal_rev,一般公共预算收入,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/57625.html,knife_665_y2024_5incremental,false
XINJIANG,新疆,2024,1154.86,亿元,fixed_asset,固定资产投资,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/57625.html,knife_665_y2024_5incremental,false
XINJIANG,新疆,2024,3926.45,亿元,retail,社会消费品零售总额,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/57625.html,knife_665_y2024_5incremental,false
XIZANG,西藏,2024,75237.0,元,gdp_percapita,人均地区生产总值,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/58383.html,knife_665_y2024_5incremental,false
XIZANG,西藏,2024,277.19,亿元,fiscal_rev,一般公共预算收入,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/58383.html,knife_665_y2024_5incremental,false
XIZANG,西藏,2024,45.25,亿元,fixed_asset,固定资产投资,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/58383.html,knife_665_y2024_5incremental,false
XIZANG,西藏,2024,943.44,亿元,retail,社会消费品零售总额,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/58383.html,knife_665_y2024_5incremental,false
XIZANG,西藏,2024,126.72,亿元,trade,进出口总额,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/58383.html,knife_665_y2024_5incremental,false
YUNNAN,云南,2024,67612.0,元,gdp_percapita,人均地区生产总值,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/58560.html,knife_665_y2024_5incremental,false
YUNNAN,云南,2024,1228.59,亿元,fixed_asset,固定资产投资,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/58560.html,knife_665_y2024_5incremental,false
YUNNAN,云南,2024,12490.84,亿元,retail,社会消费品零售总额,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/58560.html,knife_665_y2024_5incremental,false
YUNNAN,云南,2024,2487.5,亿元,trade,进出口总额,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/58560.html,knife_665_y2024_5incremental,false
ZHEJIANG,浙江,2024,135565.0,元,gdp_percapita,人均地区生产总值,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/57047.html,knife_665_y2024_5incremental,false
ZHEJIANG,浙江,2024,8706.0,亿元,fiscal_rev,一般公共预算收入,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/57047.html,knife_665_y2024_5incremental,false
ZHEJIANG,浙江,2024,11983.0,亿元,fixed_asset,固定资产投资,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/57047.html,knife_665_y2024_5incremental,false
