city_code,indicator_key,year,value,unit,status,missing_reason,source_url,bulletic_eid
HEBEI_SHIJIAZHUANG,gdp_total,2020,5935.1,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/1816.html,1816
HEBEI_SHIJIAZHUANG,gdp_growth,2020,,,DATA_MISSING,669fix-b-2020: bulletin 无 gdp_growth 数据 (parser 未匹配),https://tjgb.hongheiku.com/1816.html,1816
HEBEI_SHIJIAZHUANG,primary_gdp,2020,498.6,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/1816.html,1816
HEBEI_SHIJIAZHUANG,secondary_gdp,2020,1745.5,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/1816.html,1816
HEBEI_SHIJIAZHUANG,tertiary_gdp,2020,3691.0,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/1816.html,1816
HEBEI_SHIJIAZHUANG,gdp_percapita,2020,,,DATA_MISSING,669fix-b-2020: bulletin 无 gdp_percapita 数据 (parser 未匹配),https://tjgb.hongheiku.com/1816.html,1816
HEBEI_SHIJIAZHUANG,fiscal_rev,2020,605.0,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/1816.html,1816
HEBEI_SHIJIAZHUANG,fixed_asset,2020,,,DATA_MISSING,669fix-b-2020: bulletin 无 fixed_asset 数据 (parser 未匹配),https://tjgb.hongheiku.com/1816.html,1816
HEBEI_SHIJIAZHUANG,retail,2020,2279.6,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/1816.html,1816
HEBEI_SHIJIAZHUANG,trade,2020,1341.1,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/1816.html,1816
SHANXI_TAIYUAN,gdp_total,2020,,,DATA_MISSING,"669fix-b-2020: bulletin 内容为 image 扫描件,无 OCR 范围 (守红线-3)",https://tjgb.hongheiku.com/1260.html,1260
SHANXI_TAIYUAN,gdp_growth,2020,,,DATA_MISSING,"669fix-b-2020: bulletin 内容为 image 扫描件,无 OCR 范围 (守红线-3)",https://tjgb.hongheiku.com/1260.html,1260
SHANXI_TAIYUAN,primary_gdp,2020,,,DATA_MISSING,"669fix-b-2020: bulletin 内容为 image 扫描件,无 OCR 范围 (守红线-3)",https://tjgb.hongheiku.com/1260.html,1260
SHANXI_TAIYUAN,secondary_gdp,2020,,,DATA_MISSING,"669fix-b-2020: bulletin 内容为 image 扫描件,无 OCR 范围 (守红线-3)",https://tjgb.hongheiku.com/1260.html,1260
SHANXI_TAIYUAN,tertiary_gdp,2020,,,DATA_MISSING,"669fix-b-2020: bulletin 内容为 image 扫描件,无 OCR 范围 (守红线-3)",https://tjgb.hongheiku.com/1260.html,1260
SHANXI_TAIYUAN,gdp_percapita,2020,,,DATA_MISSING,"669fix-b-2020: bulletin 内容为 image 扫描件,无 OCR 范围 (守红线-3)",https://tjgb.hongheiku.com/1260.html,1260
SHANXI_TAIYUAN,fiscal_rev,2020,,,DATA_MISSING,"669fix-b-2020: bulletin 内容为 image 扫描件,无 OCR 范围 (守红线-3)",https://tjgb.hongheiku.com/1260.html,1260
SHANXI_TAIYUAN,fixed_asset,2020,,,DATA_MISSING,"669fix-b-2020: bulletin 内容为 image 扫描件,无 OCR 范围 (守红线-3)",https://tjgb.hongheiku.com/1260.html,1260
SHANXI_TAIYUAN,retail,2020,,,DATA_MISSING,"669fix-b-2020: bulletin 内容为 image 扫描件,无 OCR 范围 (守红线-3)",https://tjgb.hongheiku.com/1260.html,1260
SHANXI_TAIYUAN,trade,2020,,,DATA_MISSING,"669fix-b-2020: bulletin 内容为 image 扫描件,无 OCR 范围 (守红线-3)",https://tjgb.hongheiku.com/1260.html,1260
NEIMENGGU_HUHEHAOTE,gdp_total,2020,2800.7,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/75.html,75
NEIMENGGU_HUHEHAOTE,gdp_growth,2020,0.2,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/75.html,75
NEIMENGGU_HUHEHAOTE,primary_gdp,2020,126.5,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/75.html,75
NEIMENGGU_HUHEHAOTE,secondary_gdp,2020,815.7,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/75.html,75
NEIMENGGU_HUHEHAOTE,tertiary_gdp,2020,1858.5,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/75.html,75
NEIMENGGU_HUHEHAOTE,gdp_percapita,2020,,,DATA_MISSING,669fix-b-2020: bulletin 无 gdp_percapita 数据 (parser 未匹配),https://tjgb.hongheiku.com/75.html,75
NEIMENGGU_HUHEHAOTE,fiscal_rev,2020,217.1,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/75.html,75
NEIMENGGU_HUHEHAOTE,fixed_asset,2020,46.8%,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/75.html,75
NEIMENGGU_HUHEHAOTE,retail,2020,1032.9,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/75.html,75
NEIMENGGU_HUHEHAOTE,trade,2020,147.0,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/75.html,75
LIAONING_SHENYANG,gdp_total,2020,6571.6,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/347.html,347
LIAONING_SHENYANG,gdp_growth,2020,0.8,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/347.html,347
LIAONING_SHENYANG,primary_gdp,2020,303.6,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/347.html,347
LIAONING_SHENYANG,secondary_gdp,2020,2160.4,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/347.html,347
LIAONING_SHENYANG,tertiary_gdp,2020,4107.6,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/347.html,347
LIAONING_SHENYANG,gdp_percapita,2020,,,DATA_MISSING,669fix-b-2020: bulletin 无 gdp_percapita 数据 (parser 未匹配),https://tjgb.hongheiku.com/347.html,347
LIAONING_SHENYANG,fiscal_rev,2020,736.1,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/347.html,347
LIAONING_SHENYANG,fixed_asset,2020,4.1%,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/347.html,347
LIAONING_SHENYANG,retail,2020,3637.6,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/347.html,347
LIAONING_SHENYANG,trade,2020,1028.1,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/347.html,347
HEILONGJIANG_HARBIN,gdp_total,2020,1174.6,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/9267.html,9267
HEILONGJIANG_HARBIN,gdp_growth,2020,0.6,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/9267.html,9267
HEILONGJIANG_HARBIN,primary_gdp,2020,615.8,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/9267.html,9267
HEILONGJIANG_HARBIN,secondary_gdp,2020,1144.5,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/9267.html,9267
HEILONGJIANG_HARBIN,tertiary_gdp,2020,3423.5,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/9267.html,9267
HEILONGJIANG_HARBIN,gdp_percapita,2020,54570,元,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/9267.html,9267
HEILONGJIANG_HARBIN,fiscal_rev,2020,339.6,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/9267.html,9267
HEILONGJIANG_HARBIN,fixed_asset,2020,19.4%,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/9267.html,9267
HEILONGJIANG_HARBIN,retail,2020,,,DATA_MISSING,669fix-b-2020: bulletin 无 retail 数据 (parser 未匹配),https://tjgb.hongheiku.com/9267.html,9267
HEILONGJIANG_HARBIN,trade,2020,255.9,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/9267.html,9267
JILIN_CHANGCHUN,gdp_total,2020,6638.03,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/13562.html,13562
JILIN_CHANGCHUN,gdp_growth,2020,3.6,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/13562.html,13562
JILIN_CHANGCHUN,primary_gdp,2020,533.82,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/13562.html,13562
JILIN_CHANGCHUN,secondary_gdp,2020,2758.12,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/13562.html,13562
JILIN_CHANGCHUN,tertiary_gdp,2020,3346.09,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/13562.html,13562
JILIN_CHANGCHUN,gdp_percapita,2020,77634,元,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/13562.html,13562
JILIN_CHANGCHUN,fiscal_rev,2020,,,DATA_MISSING,669fix-b-2020: bulletin 无 fiscal_rev 数据 (parser 未匹配),https://tjgb.hongheiku.com/13562.html,13562
JILIN_CHANGCHUN,fixed_asset,2020,8.8%,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/13562.html,13562
JILIN_CHANGCHUN,retail,2020,,,DATA_MISSING,669fix-b-2020: bulletin 无 retail 数据 (parser 未匹配),https://tjgb.hongheiku.com/13562.html,13562
JILIN_CHANGCHUN,trade,2020,1027.6,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/13562.html,13562
ANHUI_HEFEI,gdp_total,2020,,,DATA_MISSING,669fix-b-2020: bulletin 无 gdp_total 数据 (parser 未匹配),https://tjgb.hongheiku.com/719.html,719
ANHUI_HEFEI,gdp_growth,2020,4.3,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/719.html,719
ANHUI_HEFEI,primary_gdp,2020,332.32,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/719.html,719
ANHUI_HEFEI,secondary_gdp,2020,3579.51,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/719.html,719
ANHUI_HEFEI,tertiary_gdp,2020,,,DATA_MISSING,669fix-b-2020: bulletin 无 tertiary_gdp 数据 (parser 未匹配),https://tjgb.hongheiku.com/719.html,719
ANHUI_HEFEI,gdp_percapita,2020,,,DATA_MISSING,669fix-b-2020: bulletin 无 gdp_percapita 数据 (parser 未匹配),https://tjgb.hongheiku.com/719.html,719
