city_code,indicator_key,year,value,unit,status,missing_reason,source_url,bulletic_eid,lineage_ruling
FUJIAN_FUZHOU,gdp_total,2020,10020.02,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/3413.html,3413,K669b-i-batch6-parse-2020-2026-09-13
FUJIAN_FUZHOU,gdp_growth,2020,5.1,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/3413.html,3413,K669b-i-batch6-parse-2020-2026-09-13
FUJIAN_FUZHOU,primary_gdp,2020,560.70,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/3413.html,3413,K669b-i-batch6-parse-2020-2026-09-13
FUJIAN_FUZHOU,secondary_gdp,2020,3840.77,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/3413.html,3413,K669b-i-batch6-parse-2020-2026-09-13
FUJIAN_FUZHOU,tertiary_gdp,2020,5618.55,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/3413.html,3413,K669b-i-batch6-parse-2020-2026-09-13
FUJIAN_FUZHOU,gdp_percapita,2020,,,DATA_MISSING,669通用 parse-2020: bulletin 无 gdp_percapita 数据 (parser 未匹配),https://tjgb.hongheiku.com/3413.html,3413,K669b-i-batch6-parse-2020-2026-09-13
FUJIAN_FUZHOU,fiscal_rev,2020,675.61,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/3413.html,3413,K669b-i-batch6-parse-2020-2026-09-13
FUJIAN_FUZHOU,fixed_asset,2020,,,DATA_MISSING,"669通用 parse-2020: bulletin 仅发增长%, 无绝对值 (守红线-3, per 669a-2021 §2)",https://tjgb.hongheiku.com/3413.html,3413,K669b-i-batch6-parse-2020-2026-09-13
FUJIAN_FUZHOU,retail,2020,4225.61,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/3413.html,3413,K669b-i-batch6-parse-2020-2026-09-13
FUJIAN_FUZHOU,trade,2020,2504.8,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/3413.html,3413,K669b-i-batch6-parse-2020-2026-09-13
FUJIAN_LONGYAN,gdp_total,2020,2870.9,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/1562.html,1562,K669b-i-batch6-parse-2020-2026-09-13
FUJIAN_LONGYAN,gdp_growth,2020,5.3,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/1562.html,1562,K669b-i-batch6-parse-2020-2026-09-13
FUJIAN_LONGYAN,primary_gdp,2020,319.73,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/1562.html,1562,K669b-i-batch6-parse-2020-2026-09-13
FUJIAN_LONGYAN,secondary_gdp,2020,1263.37,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/1562.html,1562,K669b-i-batch6-parse-2020-2026-09-13
