city_code,indicator_key,year,value,unit,status,missing_reason,source_url,bulletic_eid
HEBEI_SHIJIAZHUANG,gdp_total,2023,7534.2,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/djs/45623.html,45623
HEBEI_SHIJIAZHUANG,gdp_growth,2023,,,DATA_MISSING,669fix-b-2023: bulletin 无 gdp_growth 数据 (parser 未匹配),https://tjgb.hongheiku.com/djs/45623.html,45623
HEBEI_SHIJIAZHUANG,primary_gdp,2023,576.9,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/djs/45623.html,45623
HEBEI_SHIJIAZHUANG,secondary_gdp,2023,2309.2,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/djs/45623.html,45623
HEBEI_SHIJIAZHUANG,tertiary_gdp,2023,4648.1,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/djs/45623.html,45623
HEBEI_SHIJIAZHUANG,gdp_percapita,2023,67099,元,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/djs/45623.html,45623
HEBEI_SHIJIAZHUANG,fiscal_rev,2023,737.9,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/djs/45623.html,45623
HEBEI_SHIJIAZHUANG,fixed_asset,2023,,,DATA_MISSING,"669fix-b-2023: bulletin 仅发增长%, 无绝对值 (守红线-3, per 669a-2021 §2)",https://tjgb.hongheiku.com/djs/45623.html,45623
HEBEI_SHIJIAZHUANG,retail,2023,,,DATA_MISSING,669fix-b-2023: bulletin 无 retail 数据 (parser 未匹配),https://tjgb.hongheiku.com/djs/45623.html,45623
HEBEI_SHIJIAZHUANG,trade,2023,1237.1,亿,HONGHEIKU_TRANSLOAD,,https://tjgb.hongheiku.com/djs/45623.html,45623
SHANXI_TAIYUAN,gdp_total,2023,,,DATA_MISSING,669fix-b-2023: bulletin 无 gdp_total 数据 (parser 未匹配),https://tjgb.hongheiku.com/djs/55537.html,55537
SHANXI_TAIYUAN,gdp_growth,2023,,,DATA_MISSING,669fix-b-2023: bulletin 无 gdp_growth 数据 (parser 未匹配),https://tjgb.hongheiku.com/djs/55537.html,55537
SHANXI_TAIYUAN,primary_gdp,2023,,,DATA_MISSING,669fix-b-2023: bulletin 无 primary_gdp 数据 (parser 未匹配),https://tjgb.hongheiku.com/djs/55537.html,55537
SHANXI_TAIYUAN,secondary_gdp,2023,,,DATA_MISSING,669fix-b-2023: bulletin 无 secondary_gdp 数据 (parser 未匹配),https://tjgb.hongheiku.com/djs/55537.html,55537
SHANXI_TAIYUAN,tertiary_gdp,2023,,,DATA_MISSING,669fix-b-2023: bulletin 无 tertiary_gdp 数据 (parser 未匹配),https://tjgb.hongheiku.com/djs/55537.html,55537
